source	target	weight
d1sxra_	d1t8sa_	2.3829039
d1sxra_	d2cc0a1	3.1087054
d1sxra_	d3fdja_	2.2404005
d1sxra_	d2va1a_	2.670944
d1sxra_	d1vk3a4	2.8223425
d1sxra_	d2xmja_	2.4579245
d1sxra_	d2fm8a1	3.8179786
d1sxra_	d2f1na1	5.19172
d1sxra_	d3tqva1	4.1176074
d1sxra_	d1u5pa2	2.2425393
d1sxra_	d2qojz2	3.5580174
d1sxra_	d2xmwa_	2.5730151
d1sxra_	d1z84a2	3.2612719
d1sxra_	d3rdra_	14.509366
d1sxra_	d2ci1a_	2.2404005
d1sxra_	d1vdwa_	2.0991209
d1sxra_	d3zqka_	5.0419585
d1sxra_	d3mcqa1	3.0733675
d1sxra_	d1v8ca1	2.7808765
d1sxra_	d2e5fa_	2.3829039
d1sxra_	d1v8pa_	2.0997294
d1sxra_	d2nuha_	2.3753482
d1sxra_	d2j13a1	2.9621643
d1sxra_	d2we5a_	2.3829039
d1sxra_	d2g50a2	2.9621643
d1sxra_	d2cz4a1	2.2542014
d1sxra_	d2hbja1	2.6478458
d1sxra_	d2h6fb1	2.9621643
d1sxra_	d3bzka1	4.3649108
d1sxra_	d1vk3a1	3.3272323
d1sxra_	d2vo8a1	2.5367157
d1sxra_	d3ew8a_	3.255755
d1sxra_	d3no3a_	2.8162127
d1sxra_	d3l60a_	2.5264662
d1sxra_	d1yvra2	2.2404005
d1sxra_	d2yvaa_	2.5264662
d1sxra_	d3tq5a_	2.1144805
d1sxra_	d1z84a1	4.2037273
d1sxra_	d4e4ra_	3.1087054
d1sxra_	d2fg1a_	2.5162399
d1sxra_	d4giea_	2.3829039
d1sxra_	d2nsfa2	2.347058
d1sxra_	d1xo1a2	2.6454107
d1sxra_	d1zcca1	2.5264662
d1sxra_	d2a9ga1	3.8477741
d1sxra_	d1xqoa_	2.0991209
d1sxra_	d3zzha_	2.0991209
d1sxra_	d2oika1	3.1233587
d1sxra_	d2dt8a_	2.3829039
d1sxra_	d2apja1	3.8477741
d1sxra_	d2k7wa1	2.8162127
d1sxra_	d2vxti_	2.0675543
d1sxra_	d2e1fa_	2.3278813
d1sxra_	d2qi2a3	2.1441793
d1sxra_	d3n2ta_	4.1454119
d1sxra_	d3knza_	2.0991209
d1sxra_	d2g0wa1	2.670944
d1sxra_	d2j0wa1	2.670944
d1sxra_	d2je6a2	2.4670179
d1sxra_	d1w94a1	3.1281854
d1sxra_	d2w21a_	5.491423
d1sxra_	d3fhva_	2.1099711
d1sxra_	d1wjoa_	2.0133192
d1sxra_	d4ij5a_	2.2404005
d1sxra_	d3uawa_	2.5264662
d1sxra_	d2hi1a_	3.1087054
d1sxra_	d2bo9b1	3.4951778
d1sxra_	d4atya_	3.4032431
d1sxra_	d2plca_	3.1087054
d1sxra_	d2fa1a1	2.0539388
d1sxra_	d3raoa_	2.8162127
d1sxra_	d1tz9a_	3.5511093
d1sxra_	d2v9ya1	2.957262
d1sxra_	d1vhua_	5.3415444
d1sxra_	d2ozga1	2.0330414
d1sxra_	d3lg3a_	3.255755
d1sxra_	d1zsxa_	2.2404005
d1sxra_	d2yyea1	3.2807399
d1sxra_	d1zmba1	3.1087054
d1sxra_	d2otda_	2.0991209
d1sxra_	d1x9ya2	3.1255499
d1sxra_	d2vgna3	3.7309865
d1rx0a1	d2b0ta_	3.5977047
d1rx0a1	d3lsna_	3.2906061
d1rx0a1	d3f0na2	4.6810565
d1rx0a1	d1spva_	2.0884611
d1rx0a1	d3u1eb2	5.7705163
d1rx0a1	d2o3ha_	2.2351797
d1rx0a1	d2brxa1	3.5977047
d1rx0a1	d1s35a2	7.2296195
d1rx0a1	d2retb1	2.3832267
d1rx0a1	d2cdqa1	4.5257629
d1rx0a1	d4a7wa_	2.6825893
d1rx0a1	d2r9ga1	2.2351797
d1rx0a1	d3sp7a_	3.9403897
d1rx0a1	d1yb0a1	2.5324167
d1rx0a1	d1tzba_	2.8336059
d1rx0a1	d2j4ka_	3.4439595
d1rx0a1	d3swoa2	20.28428
d1rx0a1	d3ctda1	3.0133974
d1rx0a1	d1wuua2	5.3032119
d1rx0a1	d2csba1	2.7458504
d1rx0a1	d1w6ka1	2.0884611
d1rx0a1	d3bl2a_	2.2623064
d1rx0a1	d1st6a6	9.5433129
d1rx0a1	d4eb2a_	2.985347
d1rx0a1	d1t01a1	5.5922752
d1rx0a1	d2im5a1	2.2276807
d1rx0a1	d2vofa_	3.842456
d1rx0a1	d1v96a1	2.2890228
d1rx0a1	d2w01a_	2.2351797
d1rx0a1	d2cpra1	2.4392367
d1rx0a1	d3fj1a_	2.8336059
d1rx0a1	d4egua_	3.3712743
d1rx0a1	d3hp4a_	2.0884611
d1rx0a1	d4fjqa1	2.2351797
d1rx0a1	d1vk3a2	2.3832267
d1rx0a1	d1sxjb1	2.353962
d1rx0a1	d2hmfa1	4.2155952
d1rx0a1	d3ci0k3	3.0273975
d1rx0a1	d1sxje1	3.3030653
d1rx0a1	d2z1ea1	2.1144805
d1rx0a1	d1t01a2	5.7213188
d1rx0a1	d2reta1	3.0662347
d1rx0a1	d2qisa_	4.8364634
d1rx0a1	d3ucaa_	4.5257629
d1rx0a1	d1x0la_	2.3832267
d1rx0a1	d2je6b2	3.5275836
d1rx0a1	d2qjza_	3.6629332
d1rx0a1	d3jr7a_	2.0884611
d1rx0a1	d3tqoa2	3.4393554
d1rx0a1	d2reha1	20.908595
d1rx0a1	d1t3ta5	2.0884611
d1rx0a1	d3eera_	2.3382157
d1rx0a1	d2wy8a_	3.4439595
d1rx0a1	d3d01a_	4.2155952
d1rx0a1	d1u7na_	2.2351797
d1rx0a1	d4e9ea_	2.3382157
d1rx0a1	d1vlaa_	2.9169208
d1rx0a1	d3bwha_	3.13771
d1rx0a1	d2onfa1	2.5001739
d1rx0a1	d3paja1	4.1402373
d1rx0a1	d1yhla_	4.5257629
d1rx0a1	d2qojz1	3.6093182
d1rx0a1	d1u5pa1	7.1001144
d1rx0a1	d1z8ha_	2.3832267
d1rx0a1	d1yd9a1	2.3832267
d1rx0a1	d2cxna_	2.2351797
d1rx0a1	d3dd6a2	3.5631369
d1rx0a1	d1t1ua2	2.6825893
d1rx0a1	d2otma1	2.8425192
d1rx0a1	d3os4a1	2.0672382
d1rx0a1	d2f7fa2	2.518255
d1rx0a1	d2oiea1	4.6590931
d1rx0a1	d2pn2a1	2.5651481
d1rx0a1	d3n0fa1	2.0884611
d1rx0a1	d2oqea3	2.039575
d1rx0a1	d1yt3a1	2.2425393
d1rx0a1	d2cxha1	2.2351797
d1rx0a1	d2b5dx2	3.5977047
d1rx0a1	d2gtaa1	2.6206641
d1rx0a1	d1st6a5	2.6825893
d1rx0a1	d2gnoa1	2.4486446
d1rx0a1	d1t92a_	2.8311843
d1rx0a1	d2ps5a_	2.5324167
d1rx0a1	d1ufaa2	4.0607693
d1rx0a1	d2d5ba1	8.2867093
d1rx0a1	d2nl9a_	3.4053875
d1rx0a1	d1w7ca2	2.1424115
d1rx0a1	d4kwda_	5.147554
d1rx0a1	d1w07a1	14.977602
d1rx0a1	d1st6a3	3.3581119
d1rx0a1	d2imsa_	2.8336059
d1rx0a1	d2zr1a_	2.985347
d1rx0a1	d3orya1	2.0884611
d1rx0a1	d3l8wa1	2.0672382
d1rx0a1	d1st6a4	5.0675147
d1rx0a1	d1st6a7	6.1931543
d1rx0a1	d3l0ga1	3.2127919
d1rx0a1	d1y6xa1	3.1432581
d1rx0a1	d2iu4a_	2.0884611
d1rx0a1	d2y28a_	2.3832267
d1rx0a1	d3m84a1	2.6825893
d1rx0a1	d2csba3	2.2277755
d1rx0a1	d1zwza1	2.4756141
d1rx0a1	d2deja2	5.4589305
d1rx0a1	d2spca_	5.7820923
d1rx0a1	d1u8va1	15.289759
d1rx0a1	d2wz1a_	2.985347
d1rx0a1	d1wuda1	2.0297634
d1rx0a1	d2q73a_	2.5569918
d1rx0a1	d2pg0a2	20.577406
d1rx0a1	d4f6ta_	3.7517857
d1rx0a1	d3mkha2	20.908595
d1rx0a1	d1yvwa1	6.3292358
d1rx0a1	d3npka_	4.2155952
d1rx0a1	d2va1a_	2.3832267
d1rx0a1	d2d29a1	20.752516
d1rx0a1	d1u5pa2	8.4050525
d1rx0a1	d2qojz2	3.8831938
d1rx0a1	d2q80a1	3.5977047
d1rx0a1	d2nn6f2	2.6617394
d1rx0a1	d2jg6a_	2.0884611
d1rx0a1	d2p06a1	5.9994065
d1rx0a1	d3ea1a_	2.8336059
d1rx0a1	d2e5fa_	2.0884611
d1rx0a1	d2g64a1	2.5001739
d1rx0a1	d3vj8a_	3.13771
d1rx0a1	d2we5a_	3.13771
d1rx0a1	d3ctka1	2.5324167
d1rx0a1	d2hbja1	2.474519
d1rx0a1	d2h6fb1	2.3832267
d1rx0a1	d1vmga_	3.7726188
d1rx0a1	d1xpaa1	2.2109896
d1rx0a1	d1yc0i_	2.0163647
d1rx0a1	d1w2ya_	2.985347
d1rx0a1	d1xl7a2	2.985347
d1rx0a1	d3m00a2	2.0884611
d1rx0a1	d3mcqa2	2.5324167
d1rx0a1	d1vima_	2.8336059
d1rx0a1	d4hr3a2	20.908595
d1rx0a1	d2b0ha1	5.5644555
d1rx0a1	d3r7ka2	20.577406
d1rx0a1	d3zzha_	2.5324167
d1rx0a1	d1x6za_	2.699839
d1rx0a1	d3bgea1	2.2351797
d1rx0a1	d2edua1	2.1935169
d1rx0a1	d1sxja1	4.3017392
d1rx0a1	d1wc1a_	4.0607693
d1rx0a1	d3obca_	2.1653295
d1rx0a1	d2apja1	2.8336059
d1rx0a1	d1w07a2	2.3832267
d1rx0a1	d2k7wa1	3.2906061
d1rx0a1	d2yzca1	2.8915282
d1rx0a1	d2a1jb1	2.0155365
d1rx0a1	d4fjqa2	2.0884611
d1rx0a1	d2e1fa_	2.3278813
d1rx0a1	d3knza_	2.5324167
d1rx0a1	d2j0wa1	5.7705163
d1rx0a1	d2je6a2	2.4670179
d1rx0a1	d2w21a_	2.0884611
d1rx0a1	d3f31a_	3.780431
d1rx0a1	d1s35a1	2.0227768
d1rx0a1	d4ij5a_	2.0884611
d1rx0a1	d1vhua_	2.5324167
d1rx0a1	d1u0bb1	2.4396992
d1rx0a1	d4du6a_	3.7517857
d1rx0a1	d4josa_	2.2351797
d1vk3a2	d2voaa_	2.9056158
d1vk3a2	d1vlpa1	3.1766919
d1vk3a2	d3o1ca_	2.7455443
d1vk3a2	d2b0ta_	2.4618825
d1vk3a2	d2d1sa_	2.4618825
d1vk3a2	d3qvqa_	3.8087357
d1vk3a2	d2xbla_	2.1709515
d1vk3a2	d3lsna_	2.9056158
d1vk3a2	d3f0na2	2.0274449
d1vk3a2	d3u1eb2	2.0339784
d1vk3a2	d2o3ha_	3.8087357
d1vk3a2	d2hmfa1	2.4618825
d1vk3a2	d2brxa1	2.6089568
d1vk3a2	d1yira2	2.7908678
d1vk3a2	d2cdqa1	2.9056158
d1vk3a2	d4a7wa_	3.5060983
d1vk3a2	d2c71a1	2.7569086
d1vk3a2	d3sp7a_	2.8605958
d1vk3a2	d1yb0a1	2.7987544
d1vk3a2	d3dc7a1	6.2516561
d1vk3a2	d3c9ua1	17.662026
d1vk3a2	d2b5dx2	3.8087357
d1vk3a2	d3nioa_	2.9056158
d1vk3a2	d2hj1a1	2.5793605
d1vk3a2	d3swoa2	2.0884611
d1vk3a2	d3maea_	2.0274449
d1vk3a2	d2dx6a_	8.4761213
d1vk3a2	d3ch0a_	5.1802594
d1vk3a2	d1xfka_	6.0984942
d1vk3a2	d1w6ka1	2.4618825
d1vk3a2	d1wmha_	2.6636952
d1vk3a2	d3bl2a_	2.5748302
d1vk3a2	d3l8wa2	2.1917767
d1vk3a2	d2i9da_	4.2645794
d1vk3a2	d1ybea2	3.1187465
d1vk3a2	d2eava_	2.7569086
d1vk3a2	d2k4xa1	4.325219
d1vk3a2	d2fe1a1	2.4273045
d1vk3a2	d2im5a1	3.48505
d1vk3a2	d3erpa_	3.0549731
d1vk3a2	d2otma1	5.3174752
d1vk3a2	d2vofa_	2.4480828
d1vk3a2	d2gufa_	2.0274449
d1vk3a2	d3lmea_	11.115533
d1vk3a2	d2c1ia1	3.0549731
d1vk3a2	d2w01a_	2.6089568
d1vk3a2	d3bzwa1	4.5693573
d1vk3a2	d2cpra1	2.93574
d1vk3a2	d4egua_	4.0397
d1vk3a2	d3ff1a_	3.2048898
d1vk3a2	d2c60a1	2.5294994
d1vk3a2	d3hp4a_	8.2440059
d1vk3a2	d1wiia_	2.0972186
d1vk3a2	d4eyca_	3.0693159
d1vk3a2	d1xbia1	4.0858891
d1vk3a2	d1vk3a3	2.1709515
d1vk3a2	d3b7ea_	2.7569086
d1vk3a2	d2yyea2	2.7569086
d1vk3a2	d2octa_	2.4614866
d1vk3a2	d3bvua3	4.4168971
d1vk3a2	d2z1ea1	15.946087
d1vk3a2	d2duya1	2.2245658
d1vk3a2	d2oiea1	3.2570054
d1vk3a2	d2reta1	2.6965547
d1vk3a2	d2qisa_	2.4618825
d1vk3a2	d1w8oa3	2.1709515
d1vk3a2	d3ucaa_	2.7569086
d1vk3a2	d2naca2	2.0274449
d1vk3a2	d2akoa1	3.2048898
d1vk3a2	d3dxsx_	3.5877216
d1vk3a2	d1x0la_	3.3552873
d1vk3a2	d2qjza_	2.6777926
d1vk3a2	d3tqoa2	2.8808807
d1vk3a2	d1x1oa1	2.0126525
d1vk3a2	d4iyqa_	2.1759103
d1vk3a2	d2qifa_	3.1160925
d1vk3a2	d1yx1a1	5.0274046
d1vk3a2	d3eera_	2.6454107
d1vk3a2	d3d01a_	5.0796606
d1vk3a2	d1xg7a_	2.9056158
d1vk3a2	d3lhea_	2.1692085
d1vk3a2	d2a1jb1	2.0155365
d1vk3a2	d2hsja1	6.7112659
d1vk3a2	d2o14a2	5.3331804
d1vk3a2	d1vlaa_	2.3050931
d1vk3a2	d3qz6a_	3.0549731
d1vk3a2	d2cx7a_	2.2801954
d1vk3a2	d2onfa1	2.5001739
d1vk3a2	d3lhla_	3.8087357
d1vk3a2	d3paja1	2.7027092
d1vk3a2	d2ei9a_	6.4048408
d1vk3a2	d2gr8a1	2.2109896
d1vk3a2	d2i1oa1	2.0576119
d1vk3a2	d2nlya1	2.3158265
d1vk3a2	d1vyba_	3.3552873
d1vk3a2	d3bwza_	2.9056158
d1vk3a2	d1z8ha_	7.3242737
d1vk3a2	d2rkqa_	2.7569086
d1vk3a2	d2do3a1	2.0868825
d1vk3a2	d1ynpa_	2.7569086
d1vk3a2	d4ir8a_	3.3552873
d1vk3a2	d2f2la_	3.0549731
d1vk3a2	d3b4ya_	3.3552873
d1vk3a2	d1yd9a1	7.7841174
d1vk3a2	d3hfia_	2.2109174
d1vk3a2	d3cjkb_	3.757765
d1vk3a2	d1vlra1	3.2048898
d1vk3a2	d3aama_	7.7841174
d1vk3a2	d3lv0a_	2.7569086
d1vk3a2	d3cw9a_	2.6089568
d1vk3a2	d1w2za3	2.0026655
d1vk3a2	d2iw0a1	2.4618825
d1vk3a2	d3wg6a_	5.0274046
d1vk3a2	d2o55a_	2.4618825
d1vk3a2	d2vn6a_	2.1027322
d1vk3a2	d3fj1a_	2.7569086
d1vk3a2	d2ewca1	10.398392
d1vk3a2	d3flka_	2.0274449
d1vk3a2	d3bsfa_	2.0274449
d1vk3a2	d2f7fa2	2.059332
d1vk3a2	d3w5ha2	2.7351696
d1vk3a2	d3nyia_	7.6308302
d1vk3a2	d4gf3a_	2.1783503
d1vk3a2	d2pn2a1	4.0054627
d1vk3a2	d2p10a1	4.4168971
d1vk3a2	d2qtva3	2.1709515
d1vk3a2	d2i2wa_	2.6089568
d1vk3a2	d2a40b_	9.470487
d1vk3a2	d2ogga1	2.0062482
d1vk3a2	d3dfea_	3.6063344
d1vk3a2	d2piaa2	2.6887509
d1vk3a2	d3m1xa_	9.55194
d1vk3a2	d3v0sa1	2.9056158
d1vk3a2	d2v9ya2	2.3158265
d1vk3a2	d2cxha1	2.3158265
d1vk3a2	d2gtaa1	2.6206641
d1vk3a2	d2vwsa_	4.7219398
d1vk3a2	d3qfta2	5.6818472
d1vk3a2	d2v0na3	2.3158265
d1vk3a2	d1yzfa1	6.8645011
d1vk3a2	d2pcra_	3.2048898
d1vk3a2	d3brda2	2.7085081
d1vk3a2	d2gnoa1	2.9680735
d1vk3a2	d2ikka1	2.7719364
d1vk3a2	d3aala_	6.0984942
d1vk3a2	d1yk9a_	2.0274449
d1vk3a2	d4ja8a_	3.3552873
d1vk3a2	d3iwla_	2.3987328
d1vk3a2	d3ddva1	2.8402765
d1vk3a2	d3ejfa_	2.9056158
d1vk3a2	d3v4da_	11.240189
d1vk3a2	d2d5ba1	2.0955626
d1vk3a2	d2ef5a_	4.1124276
d1vk3a2	d2vd3a2	3.3734997
d1vk3a2	d1ybfa_	2.4618825
d1vk3a2	d2q3ua_	3.9604691
d1vk3a2	d1yxoa_	6.7112659
d1vk3a2	d2imsa_	2.1709515
d1vk3a2	d3imab_	2.2878798
d1vk3a2	d1w41a1	2.9680735
d1vk3a2	d1xkpc1	3.5962826
d1vk3a2	d1w6ga2	2.5862436
d1vk3a2	d1wkua1	2.7573226
d1vk3a2	d3hn3a2	2.054005
d1vk3a2	d3c10a_	3.8087357
d1vk3a2	d2je8a2	3.4393554
d1vk3a2	d3bzka1	2.2063444
d1vk3a2	d1y6xa1	3.3256566
d1vk3a2	d2iu4a_	8.2440059
d1vk3a2	d2xz4a_	3.0549731
d1vk3a2	d2y28a_	3.9604691
d1vk3a2	d3m84a1	12.690207
d1vk3a2	d2nwia1	2.6248113
d1vk3a2	d2o9ux_	2.1441793
d1vk3a2	d2rd5a_	2.1709515
d1vk3a2	d2wkxa2	2.6089568
d1vk3a2	d1zwza1	4.1026451
d1vk3a2	d2bjoa_	3.1664013
d1vk3a2	d3ci0i1	2.3022886
d1vk3a2	d3lo8a2	3.7517857
d1vk3a2	d3sdoa_	2.0274449
d1vk3a2	d3ejga_	2.4618825
d1vk3a2	d2g2ca1	2.3910658
d1vk3a2	d4f1ra_	4.8746272
d1vk3a2	d3cnva1	2.958055
d1vk3a2	d2q02a1	8.0907059
d1vk3a2	d4eh1a2	4.0601054
d1vk3a2	d2q73a_	2.7344489
d1vk3a2	d2ftsa3	2.8160217
d1vk3a2	d3epua_	3.496897
d1vk3a2	d2odpa1	6.4048408
d1vk3a2	d2pg0a2	2.1099711
d1vk3a2	d1xkna_	3.9604691
d1vk3a2	d2bkfa1	2.4520582
d1vk3a2	d3blxa_	5.4861584
d1vk3a2	d3mkha2	2.0274449
d1vk3a2	d2qjla_	2.0977672
d1vk3a2	d1x52a1	5.0080397
d1vk3a2	d1yvwa1	3.4184999
d1vk3a2	d3r5ga_	2.6089568
d1vk3a2	d4iyja_	7.9374096
d1vk3a2	d3fdja_	2.9056158
d1vk3a2	d2va1a_	3.0549731
d1vk3a2	d3bwga2	2.4480828
d1vk3a2	d2fm8a1	3.3369317
d1vk3a2	d2f1na1	2.4618825
d1vk3a2	d2d29a1	2.2351797
d1vk3a2	d2jc5a_	5.1802594
d1vk3a2	d1z84a2	2.213177
d1vk3a2	d3rdra_	3.5977047
d1vk3a2	d3pzla_	2.6089568
d1vk3a2	d2ci1a_	3.3552873
d1vk3a2	d2p06a1	2.6476831
d1vk3a2	d3zqka_	2.9056158
d1vk3a2	d3mcqa1	10.457112
d1vk3a2	d3ea1a_	6.4048408
d1vk3a2	d1wiwa_	2.6089568
d1vk3a2	d2e5fa_	3.5060983
d1vk3a2	d2nuha_	2.5436326
d1vk3a2	d2g64a1	2.346709
d1vk3a2	d2plga1	2.0955626
d1vk3a2	d2j13a1	4.8746272
d1vk3a2	d2d7va1	2.0744578
d1vk3a2	d2we5a_	2.7569086
d1vk3a2	d2tgia_	2.4502412
d1vk3a2	d2i5ia1	2.6089568
d1vk3a2	d2ddra1	4.2645794
d1vk3a2	d2hbja1	2.6478458
d1vk3a2	d2hfva1	2.2421425
d1vk3a2	d1vmga_	3.4001922
d1vk3a2	d2p19a1	2.124661
d1vk3a2	d3ew8a_	2.0274449
d1vk3a2	d3no3a_	4.5693573
d1vk3a2	d3l60a_	2.4618825
d1vk3a2	d1yvra2	3.2048898
d1vk3a2	d1xl7a2	2.3158265
d1vk3a2	d4e4ra_	6.8645011
d1vk3a2	d2fg1a_	4.5008295
d1vk3a2	d4giea_	3.6572644
d1vk3a2	d2nsfa2	2.8985651
d1vk3a2	d3mcqa2	2.1709515
d1vk3a2	d1xqoa_	3.9604691
d1vk3a2	d2pkha1	3.2592073
d1vk3a2	d2a0ma1	2.1709515
d1vk3a2	d3r7ka2	2.2578122
d1vk3a2	d1x6za_	2.2160204
d1vk3a2	d3bgea1	2.3158265
d1vk3a2	d2imqx_	2.3158265
d1vk3a2	d2edua1	2.3673101
d1vk3a2	d3i7ta_	10.800673
d1vk3a2	d2ooia1	2.5003578
d1vk3a2	d3imia_	2.1626781
d1vk3a2	d2opla1	4.2645794
d1vk3a2	d2dt8a_	2.7569086
d1vk3a2	d3obca_	2.6629089
d1vk3a2	d2oqea2	2.4486446
d1vk3a2	d2apja1	9.0105443
d1vk3a2	d2k7wa1	2.0274449
d1vk3a2	d2pofa1	3.0549731
d1vk3a2	d2yzca1	2.2623064
d1vk3a2	d1wdua_	6.4048408
d1vk3a2	d4gdia_	2.4618825
d1vk3a2	d2e1fa_	2.6758419
d1vk3a2	d3claa_	4.4168971
d1vk3a2	d2npta1	3.6217126
d1vk3a2	d2qi2a3	3.5457772
d1vk3a2	d3n2ta_	3.0549731
d1vk3a2	d3knza_	2.6089568
d1vk3a2	d2g0wa1	3.2048898
d1vk3a2	d2bo9b2	2.2160204
d1vk3a2	d1ydya1	2.9056158
d1vk3a2	d2w21a_	4.1124276
d1vk3a2	d2hi1a_	7.0177486
d1vk3a2	d2bo9b1	2.278038
d1vk3a2	d4atya_	6.558045
d1vk3a2	d2wa7a2	2.8837161
d1vk3a2	d2plca_	4.1124276
d1vk3a2	d2b0ha1	2.5274369
d1vk3a2	d2fa1a1	2.1988451
d1vk3a2	d3raoa_	2.3158265
d1vk3a2	d3t0ja_	2.7569086
d1vk3a2	d2v9ya1	14.400693
d1vk3a2	d3lg3a_	3.8087357
d1vk3a2	d2pz0a_	2.6089568
d1vk3a2	d1zsxa_	2.0274449
d1vk3a2	d1xdpa3	2.6089568
d1vk3a2	d2yyea1	15.7226
d1vk3a2	d1zmba1	6.8645011
d1vk3a2	d2fgqx_	2.0274449
d1vk3a2	d2otda_	5.1802594
d1vk3a2	d2vgna3	2.3637197
d1vk3a2	d3lx3a_	2.4618825
d3c10a_	d3d01a_	2.0539388
d3c10a_	d3o1ca_	2.0950457
d3c10a_	d3r44a_	4.2993801
d3c10a_	d4hwwa_	15.390196
d3c10a_	d3iwta_	2.7247203
d3c10a_	d3zuca_	2.3832267
d3c10a_	d4egua_	2.2257247
d3c10a_	d3no3a_	2.5449605
d3c10a_	d3p0ta_	2.9973554
d3c10a_	d4fjqa1	3.1706637
d3c10a_	d3imab_	2.4670179
d3c10a_	d3vmka_	2.732919
d3c10a_	d3lhla_	8.2938894
d3c10a_	d4giea_	2.8128362
d3c10a_	d3dk9a3	2.0950457
d3c10a_	d3ivra_	3.0275926
d3c10a_	d4fuqa_	2.573311
d3c10a_	d3dc7a1	3.6938111
d3c10a_	d3obca_	2.0026655
d3c10a_	d3mr7a_	2.8162127
d3c10a_	d3lb5a_	3.5331833
d3c10a_	d3m84a1	3.2909071
d3c10a_	d3c9ua1	4.7425755
d3c10a_	d3nioa_	12.24454
d3c10a_	d3cjkb_	2.9918857
d3c10a_	d3ch0a_	4.042808
d3c10a_	d3ul4a_	2.321487
d3c10a_	d3cw9a_	2.3491512
d3c10a_	d4arua_	2.573311
d3c10a_	d3dd6a2	2.1562278
d3c10a_	d3n2ta_	3.856915
d3c10a_	d3wg6a_	3.2579746
d3c10a_	d3lo8a2	7.486102
d3c10a_	d3sdoa_	2.3491512
d3c10a_	d3imia_	3.2379787
d3c10a_	d3ejga_	5.2933414
d3c10a_	d3m84a2	2.3626001
d3c10a_	d4f1ra_	2.3171586
d3c10a_	d3pzla_	12.618394
d3c10a_	d3fj1a_	3.8318756
d3c10a_	d4eh1a2	4.0601054
d3c10a_	d3w5ha2	3.3517393
d3c10a_	d3ks6a_	3.1512831
d3c10a_	d3ew8a_	33.662161
d3c10a_	d3erpa_	3.6881147
d3c10a_	d3nyia_	3.1627964
d3c10a_	d3lmea_	2.5945128
d3c10a_	d3qz6a_	2.6977543
d3c10a_	d4f6ta_	2.2576182
d3c10a_	d3flka_	3.234137
d3c10a_	d3ff1a_	2.7996035
d3c10a_	d3r5ga_	2.5201921
d3c10a_	d3lupa_	3.5927267
d3c10a_	d3fdja_	4.1527971
d3c10a_	d3hp4a_	7.1369929
d3c10a_	d4eyca_	2.7261435
d3c10a_	d3dfea_	3.6063344
d3c10a_	d3t94a_	2.6452274
d3c10a_	d3lsna_	2.3527035
d3c10a_	d4affa_	2.144588
d3c10a_	d3mksb2	2.3567554
d3c10a_	d3v0sa1	3.5213523
d3c10a_	d3npka_	3.1802082
d3c10a_	d3fhva_	2.4069677
d3c10a_	d3ci0k3	2.0227768
d3c10a_	d3pzya_	2.7085081
d3c10a_	d4ij5a_	2.5601257
d3c10a_	d4iyja_	7.1799879
d3c10a_	d3l0ga1	2.3637197
d3c10a_	d3qfta2	4.2990094
d3c10a_	d3jr7a_	4.7706245
d3c10a_	d3zqka_	3.4795825
d3c10a_	d4atya_	5.323307
d3c10a_	d3mcqa1	5.6851908
d3c10a_	d3m7ng2	2.9165629
d3c10a_	d4h4aa_	3.0039607
d3c10a_	d3lg3a_	4.4158691
d3c10a_	d4bofa_	2.0181358
d3c10a_	d3dxsx_	3.2029016
d3c10a_	d3hvma_	2.6396395
d3c10a_	d3h8ja1	2.2469694
d3c10a_	d3raoa_	3.5480842
d3c10a_	d4josa_	2.465783
d3c10a_	d3lx3a_	2.0209697
d3c10a_	d3qvqa_	4.9820015
d3c10a_	d3ejfa_	6.495764
d3c10a_	d3v4da_	2.3659197
d1je0a_	d2pora_	2.0838831
d1je0a_	d1vlpa1	2.7173109
d1je0a_	d3ks6a_	2.3445556
d1je0a_	d1un8a4	3.416843
d1je0a_	d3o1ca_	2.417639
d1je0a_	d2zkmx4	2.2136873
d1je0a_	d2d1sa_	2.8762492
d1je0a_	d3qvqa_	2.4763557
d1je0a_	d2xbla_	2.2504101
d1je0a_	d1pyfa_	2.2136873
d1je0a_	d3ksva_	3.1024796
d1je0a_	d1k47a2	3.48505
d1je0a_	d1t3ta4	2.8454778
d1je0a_	d1odka_	28.13866
d1je0a_	d1nh8a2	5.5332192
d1je0a_	d2brxa1	2.2589521
d1je0a_	d1s35a2	2.0330414
d1je0a_	d1qxfa_	2.1643696
d1je0a_	d1wu7a1	2.8080033
d1je0a_	d1naqa_	3.3701192
d1je0a_	d1u5ha_	3.0294103
d1je0a_	d4fuqa_	3.416843
d1je0a_	d1qfja2	2.0752297
d1je0a_	d4a7wa_	3.416843
d1je0a_	d1v7pc_	2.5328805
d1je0a_	d1tzba_	2.6089708
d1je0a_	d3t64a_	2.5324167
d1je0a_	d3t94a_	24.407161
d1je0a_	d3nioa_	4.5113525
d1je0a_	d1kqka_	3.6477286
d1je0a_	d1y5ea1	4.3463183
d1je0a_	d1nuba3	3.3883302
d1je0a_	d1wmha_	2.4822344
d1je0a_	d2v9ya1	2.0047726
d1je0a_	d1k1xa3	2.6089708
d1je0a_	d2jc5a_	2.6089708
d1je0a_	d1uuya_	8.4167665
d1je0a_	d2i9da_	2.2746445
d1je0a_	d2eava_	2.3015742
d1je0a_	d2o3ha_	2.2136873
d1je0a_	d3erpa_	3.2810972
